Datum;Eröffnung;Schluss;Tageshoch;Tagestief;Daily Return
04.02.2014;15.372,93;15.445,24;15.481,85;15.356,62;0,001975022
05.02.2014;15.443,00;15.440,23;15.478,21;15.340,69;2,3341E-05
06.02.2014;15.443,83;15.628,53;15.632,09;15.443,00;0,005221748
07.02.2014;15.630,64;15.794,08;15.798,51;15.625,53;0,004505199
10.02.2014;15.793,63;15.801,79;15.801,79;15.733,69;0,000289733
11.02.2014;15.804,17;15.994,77;16.027,19;15.803,40;0,005159331
12.02.2014;15.993,04;15.963,94;16.036,56;15.928,75;-0,001252302
13.02.2014;15.946,99;16.027,59;16.039,37;15.863,25;0,001931736
14.02.2014;16.018,08;16.154,39;16.175,55;15.985,39;0,003668814
18.02.2014;16.153,97;16.130,40;16.167,33;16.107,04;-0,000746422
19.02.2014;16.126,23;16.040,56;16.225,72;16.031,66;-0,002216136
20.02.2014;16.044,15;16.133,23;16.161,64;16.006,59;0,002477018
21.02.2014;16.135,92;16.103,30;16.191,92;16.093,80;-0,000906627
24.02.2014;16.102,27;16.207,14;16.300,04;16.102,27;0,002824638
25.02.2014;16.207,34;16.179,66;16.254,26;16.147,25;-0,000723563
26.02.2014;16.180,36;16.198,41;16.252,35;16.155,86;0,000465171
27.02.2014;16.197,70;16.272,65;16.276,28;16.159,81;0,002020412
28.02.2014;16.273,23;16.321,71;16.398,95;16.226,09;0,001291895
03.03.2014;16.321,71;16.168,03;16.321,71;16.071,25;-0,004073901
04.03.2014;16.169,32;16.395,88;16.419,49;16.169,32;0,006042975
05.03.2014;16.395,88;16.360,18;16.406,55;16.343,96;-0,000936566
06.03.2014;16.360,56;16.421,89;16.450,17;16.360,56;0,001694786
07.03.2014;16.424,53;16.452,72;16.505,70;16.398,86;0,000754787
10.03.2014;16.453,10;16.418,68;16.453,10;16.334,20;-0,000890719
11.03.2014;16.419,39;16.351,25;16.460,33;16.325,17;-0,001821465
12.03.2014;16.350,67;16.340,08;16.364,74;16.260,03;-0,000242306
13.03.2014;16.341,55;16.108,89;16.405,07;16.084,10;-0,006296924
14.03.2014;16.106,32;16.065,67;16.165,05;16.046,99;-0,001078559
17.03.2014;16.066,37;16.247,22;16.270,34;16.066,37;0,004826813
18.03.2014;16.245,93;16.336,19;16.369,94;16.245,93;0,002393437
19.03.2014;16.335,71;16.222,17;16.363,32;16.126,29;-0,003034153
20.03.2014;16.221,98;16.331,05;16.353,98;16.160,33;0,002953857
21.03.2014;16.332,69;16.302,77;16.456,45;16.290,79;-0,000782732
24.03.2014;16.303,28;16.276,69;16.380,51;16.215,56;-0,000641929
25.03.2014;16.279,20;16.367,88;16.407,18;16.279,20;0,002434456
26.03.2014;16.370,71;16.268,99;16.466,04;16.268,99;-0,002715465
27.03.2014;16.268,67;16.264,23;16.300,94;16.191,79;-2,40263E-05
28.03.2014;16.267,77;16.323,06;16.414,86;16.267,77;0,001504416
31.03.2014;16.324,22;16.457,66;16.480,85;16.324,22;0,003545938
01.04.2014;16.458,05;16.532,61;16.565,73;16.457,60;0,001968035
02.04.2014;16.532,80;16.573,00;16.588,19;16.506,60;0,001037947
03.04.2014;16.572,36;16.572,55;16.604,15;16.527,60;9,59032E-05
04.04.2014;16.576,02;16.412,71;16.631,63;16.392,77;-0,004261864
07.04.2014;16.414,15;16.245,87;16.421,38;16.244,01;-0,004494405
08.04.2014;16.245,16;16.256,14;16.296,86;16.180,28;0,000299582
09.04.2014;16.256,37;16.437,18;16.438,82;16.256,37;0,004805321
10.04.2014;16.437,24;16.170,22;16.456,12;16.153,34;-0,007149227
11.04.2014;16.168,87;16.026,75;16.168,87;16.015,32;-0,003792478
14.04.2014;16.028,29;16.173,24;16.184,76;16.028,29;0,003916553
15.04.2014;16.173,49;16.262,56;16.272,95;16.063,20;0,002483164
16.04.2014;16.266,23;16.424,85;16.424,85;16.266,23;0,00419573
17.04.2014;16.424,14;16.408,54;16.460,49;16.368,14;-0,000402641
21.04.2014;16.408,92;16.449,25;16.459,78;16.402,08;0,001069536
22.04.2014;16.449,38;16.514,37;16.565,71;16.449,38;0,001695646
23.04.2014;16.513,73;16.501,65;16.525,99;16.477,28;-0,000272017
24.04.2014;16.503,39;16.501,65;16.541,26;16.452,30;-3,42102E-06
25.04.2014;16.503,26;16.361,46;16.503,26;16.333,78;-0,003701503
28.04.2014;16.363,20;16.448,74;16.500,37;16.312,66;0,002328816
29.04.2014;16.451,18;16.535,37;16.559,39;16.451,18;0,002203468
30.04.2014;16.534,86;16.580,84;16.592,28;16.510,87;0,001190814
01.05.2014;16.580,26;16.558,87;16.604,79;16.525,25;-0,000469641
02.05.2014;16.562,34;16.512,89;16.620,06;16.488,31;-0,001381199
05.05.2014;16.509,75;16.530,55;16.547,92;16.377,09;0,000528416
06.05.2014;16.529,85;16.401,02;16.529,85;16.399,99;-0,003381108
07.05.2014;16.401,66;16.518,54;16.522,94;16.357,35;0,003073864
08.05.2014;16.518,16;16.550,97;16.622,95;16.502,01;0,000868605
09.05.2014;16.551,23;16.583,34;16.588,77;16.498,71;0,000880489
12.05.2014;16.584,82;16.695,47;16.704,84;16.584,82;0,002899593
13.05.2014;16.695,92;16.715,44;16.735,51;16.695,92;0,000524086
14.05.2014;16.716,08;16.613,97;16.717,56;16.595,00;-0,002672782
15.05.2014;16.613,52;16.446,81;16.622,90;16.397,46;-0,004366516
16.05.2014;16.447,32;16.491,31;16.498,99;16.414,32;0,001134731
19.05.2014;16.490,35;16.511,86;16.526,26;16.442,12;0,000549291
20.05.2014;16.511,22;16.374,31;16.511,22;16.341,30;-0,003566826
21.05.2014;16.376,17;16.533,06;16.544,60;16.376,17;0,004132498
22.05.2014;16.532,74;16.543,08;16.565,39;16.489,61;0,000308548
23.05.2014;16.544,49;16.606,27;16.613,07;16.544,49;0,001648785
27.05.2014;16.607,42;16.675,50;16.688,69;16.607,42;0,001763153
28.05.2014;16.674,98;16.633,18;16.674,98;16.620,22;-0,000970988
29.05.2014;16.637,74;16.698,74;16.698,74;16.620,43;0,001552697
30.05.2014;16.697,33;16.717,17;16.721,22;16.648,85;0,000507415
02.06.2014;16.716,85;16.743,63;16.756,64;16.682,07;0,000515386
03.06.2014;16.736,70;16.722,34;16.736,70;16.690,01;-0,000433559
04.06.2014;16.720,00;16.737,53;16.742,91;16.673,65;0,000496869
05.06.2014;16.739,14;16.836,11;16.845,81;16.709,95;0,002599661
06.06.2014;16.839,64;16.924,28;16.924,28;16.839,64;0,002223586
09.06.2014;16.926,08;16.943,10;16.970,17;16.912,92;0,000367272
10.06.2014;16.940,40;16.945,92;16.946,34;16.897,44;7,07513E-05
11.06.2014;16.943,16;16.843,88;16.943,16;16.821,85;-0,002639946
12.06.2014;16.840,48;16.734,19;16.841,57;16.703,73;-0,002738092
13.06.2014;16.734,64;16.775,74;16.787,89;16.718,60;0,00080169
16.06.2014;16.765,56;16.781,01;16.802,14;16.722,86;0,000353445
17.06.2014;16.779,21;16.808,49;16.823,55;16.732,91;0,000695951
18.06.2014;16.806,12;16.906,62;16.911,41;16.755,29;0,002673579
19.06.2014;16.909,90;16.921,46;16.923,43;16.858,88;0,000275233
20.06.2014;16.920,62;16.947,08;16.978,02;16.920,62;0,000663744
23.06.2014;16.946,50;16.937,26;16.954,27;16.896,09;-0,00030456
24.06.2014;16.934,62;16.818,13;16.969,70;16.805,23;-0,003009371
25.06.2014;16.817,68;16.867,51;16.883,54;16.799,41;0,001266868
26.06.2014;16.866,81;16.846,13;16.872,52;16.746,09;-0,000512955
27.06.2014;16.846,90;16.851,84;16.862,73;16.773,84;0,00014408
30.06.2014;16.852,49;16.826,60;16.871,27;16.801,94;-0,000617897
01.07.2014;16.828,53;16.956,07;16.998,70;16.828,53;0,003116091
02.07.2014;16.949,71;16.976,24;16.986,63;16.949,71;0,000749836
03.07.2014;16.979,00;17.068,26;17.074,65;16.979,00;0,002164407
07.07.2014;17.063,83;17.024,21;17.063,83;16.992,45;-0,001063633
08.07.2014;17.022,09;16.906,62;17.022,09;16.874,79;-0,002693897
09.07.2014;16.916,83;16.985,61;16.998,95;16.913,81;0,001627653
10.07.2014;16.980,35;16.915,07;16.980,35;16.805,38;-0,001589659
11.07.2014;16.918,31;16.943,81;16.949,46;16.860,30;0,000836552
14.07.2014;16.950,93;17.055,42;17.088,43;16.950,93;0,002658957
15.07.2014;17.055,03;17.060,68;17.120,34;17.006,39;0,000175159
16.07.2014;17.061,91;17.138,20;17.139,35;17.061,91;0,001817175
17.07.2014;17.133,45;16.976,81;17.151,56;16.966,19;-0,0039542
18.07.2014;16.978,16;17.100,18;17.113,51;16.977,52;0,002981278
21.07.2014;17.095,11;17.051,73;17.095,11;16.974,34;-0,00102094
22.07.2014;17.054,97;17.113,54;17.133,43;17.040,13;0,001576945
23.07.2014;17.117,01;17.086,63;17.121,05;17.058,05;-0,000634512
24.07.2014;17.092,02;17.083,80;17.119,83;17.061,07;-0,00031824
25.07.2014;17.079,50;16.960,57;17.082,33;16.915,65;-0,003128438
28.07.2014;16.956,91;16.982,59;17.001,38;16.877,72;0,000701704
29.07.2014;16.984,33;16.912,11;17.056,46;16.912,11;-0,001645237
30.07.2014;16.920,11;16.880,36;16.983,94;16.817,16;-0,001297625
31.07.2014;16.869,63;16.563,30;16.869,63;16.563,30;-0,008000644
01.08.2014;16.561,70;16.493,37;16.584,75;16.437,07;-0,001786296
04.08.2014;16.493,72;16.569,28;16.596,22;16.447,20;0,001740928
05.08.2014;16.559,97;16.429,47;16.559,97;16.369,55;-0,003551523
06.08.2014;16.425,10;16.443,34;16.490,70;16.372,32;0,000612732
07.08.2014;16.448,29;16.368,27;16.504,35;16.333,78;-0,002080565
08.08.2014;16.369,68;16.553,93;16.556,59;16.364,22;0,004948541
11.08.2014;16.557,27;16.569,98;16.627,99;16.557,27;0,000217129
12.08.2014;16.565,55;16.560,54;16.589,31;16.518,06;5,21682E-05
13.08.2014;16.567,54;16.651,80;16.670,29;16.567,54;0,002347101
14.08.2014;16.657,32;16.713,58;16.714,22;16.651,67;0,001553473
15.08.2014;16.717,01;16.662,91;16.775,27;16.575,42;-0,001367618
18.08.2014;16.664,45;16.838,74;16.840,28;16.664,45;0,00452686
19.08.2014;16.839,06;16.919,59;16.929,13;16.839,06;0,001826534
20.08.2014;16.910,03;16.979,13;16.994,89;16.896,55;0,001892535
21.08.2014;16.983,88;17.039,49;17.074,59;16.983,88;0,001388583
22.08.2014;17.038,27;17.001,22;17.064,28;16.984,52;-0,000674973
25.08.2014;17.011,81;17.076,87;17.124,74;17.011,81;0,001726409
26.08.2014;17.079,57;17.106,70;17.153,80;17.079,57;0,00079922
27.08.2014;17.111,03;17.122,01;17.134,60;17.090,61;0,000203761
28.08.2014;17.119,06;17.079,57;17.119,06;17.018,33;-0,000905096
29.08.2014;17.083,42;17.098,45;17.110,42;17.035,38;0,000355762
02.09.2014;17.097,42;17.067,56;17.113,51;17.009,07;-0,000767285
03.09.2014;17.067,24;17.078,28;17.151,89;17.060,21;0,000416353
04.09.2014;17.083,61;17.069,58;17.161,55;17.030,12;-0,000450706
05.09.2014;17.065,89;17.137,36;17.137,36;17.009,62;0,001671772
08.09.2014;17.131,71;17.111,42;17.137,88;17.079,17;-0,000540806
09.09.2014;17.110,39;17.013,87;17.111,55;16.993,29;-0,002401156
10.09.2014;17.016,05;17.068,71;17.080,27;16.974,57;0,001054335
11.09.2014;17.057,41;17.049,00;17.057,41;16.983,88;-0,000340289
12.09.2014;17.044,05;16.987,51;17.044,05;16.937,67;-0,001411118
15.09.2014;16.988,76;17.031,14;17.051,85;16.951,38;0,000980536
16.09.2014;17.027,16;17.131,97;17.167,05;16.985,55;0,002640752
17.09.2014;17.131,01;17.156,85;17.221,11;17.089,01;0,000828705
18.09.2014;17.163,73;17.265,99;17.275,37;17.163,73;0,002610497
19.09.2014;17.267,21;17.279,74;17.350,64;17.257,46;0,000113167
22.09.2014;17.271,71;17.172,68;17.277,88;17.159,36;-0,002668506
23.09.2014;17.165,91;17.055,87;17.171,88;17.055,87;-0,002773348
24.09.2014;17.056,64;17.210,06;17.226,60;17.033,93;0,00375766
25.09.2014;17.204,86;16.945,80;17.204,86;16.945,80;-0,0065168
26.09.2014;16.948,62;17.113,15;17.148,15;16.948,11;0,004057029
29.09.2014;17.107,69;17.071,22;17.107,69;16.934,43;-0,000946402
30.09.2014;17.070,45;17.042,90;17.145,10;17.017,11;-0,000763656
01.10.2014;17.040,46;16.804,71;17.041,16;16.776,13;-0,005958298
02.10.2014;16.808,27;16.801,05;16.857,25;16.674,04;-0,000156866
03.10.2014;16.802,20;17.009,69;17.027,84;16.802,20;0,005346844
06.10.2014;17.010,34;16.991,91;17.099,39;16.930,38;-0,000564351
07.10.2014;16.988,25;16.719,39;16.988,25;16.715,79;-0,006947437
08.10.2014;16.718,65;16.994,22;17.006,91;16.663,26;0,006976069
09.10.2014;16.989,37;16.659,25;16.989,37;16.649,04;-0,008635767
10.10.2014;16.654,88;16.544,10;16.757,60;16.543,91;-0,003126015
13.10.2014;16.535,43;16.321,07;16.602,41;16.310,47;-0,00564478
14.10.2014;16.321,90;16.315,19;16.463,67;16.273,64;-0,00022889
15.10.2014;16.313,30;16.141,74;16.313,30;15.855,12;-0,004715256
16.10.2014;16.137,14;16.117,24;16.211,12;15.935,22;-0,000504907
17.10.2014;16.118,39;16.380,41;16.427,38;16.118,39;0,006810581
20.10.2014;16.373,15;16.399,67;16.401,63;16.260,54;0,000871261
21.10.2014;16.406,03;16.614,81;16.620,78;16.405,77;0,00550364
22.10.2014;16.615,26;16.461,32;16.653,89;16.459,85;-0,003864437
23.10.2014;16.468,07;16.677,90;16.767,52;16.468,07;0,005476266
24.10.2014;16.677,04;16.805,41;16.811,71;16.649,72;0,003089481
27.10.2014;16.796,10;16.817,94;16.836,98;16.729,83;0,000751526
28.10.2014;16.825,19;17.005,75;17.006,45;16.825,19;0,004618447
29.10.2014;17.005,07;16.974,31;17.065,50;16.895,38;-0,000944185
30.10.2014;16.968,14;17.195,42;17.223,96;16.920,76;0,006115844
31.10.2014;17.208,78;17.390,52;17.395,54;17.208,78;0,004571975
03.11.2014;17.390,90;17.366,24;17.410,65;17.339,85;-0,000551993
04.11.2014;17.368,81;17.383,84;17.397,23;17.278,36;0,000423616
05.11.2014;17.385,76;17.484,53;17.486,59;17.385,76;0,002637347
06.11.2014;17.491,66;17.554,47;17.560,31;17.440,35;0,001658364
07.11.2014;17.558,58;17.573,93;17.575,33;17.493,37;0,000257158
10.11.2014;17.568,98;17.613,74;17.621,87;17.547,51;0,001151878
11.11.2014;17.615,64;17.614,90;17.638,21;17.584,94;-0,000268564
12.11.2014;17.604,75;17.612,20;17.626,71;17.536,17;0,000343752
13.11.2014;17.618,69;17.652,79;17.705,48;17.583,88;0,000847613
14.11.2014;17.653,11;17.634,74;17.664,15;17.613,20;-0,000523345
17.11.2014;17.631,85;17.647,75;17.675,07;17.606,81;0,000276767
18.11.2014;17.643,09;17.687,82;17.735,71;17.642,03;0,001042939
19.11.2014;17.685,51;17.685,73;17.712,26;17.624,50;-0,000201164
20.11.2014;17.677,32;17.719,00;17.720,44;17.603,89;0,001072292
21.11.2014;17.721,02;17.810,06;17.894,83;17.721,02;0,002239331
24.11.2014;17.812,63;17.817,90;17.855,27;17.793,19;0,0001565
25.11.2014;17.819,05;17.814,94;17.854,73;17.790,89;-0,000165765
26.11.2014;17.812,25;17.827,75;17.833,76;17.791,16;0,000445958
28.11.2014;17.830,55;17.828,24;17.893,42;17.807,78;-7,98975E-05
01.12.2014;17.827,27;17.776,80;17.827,27;17.726,55;-0,001181176
02.12.2014;17.778,85;17.879,55;17.897,05;17.778,85;0,002485709
03.12.2014;17.880,90;17.912,62;17.924,15;17.855,59;0,000706696
04.12.2014;17.910,02;17.900,10;17.937,96;17.814,81;-0,000169046
05.12.2014;17.903,05;17.958,79;17.991,19;17.903,05;0,001256934
08.12.2014;17.954,94;17.852,48;17.960,56;17.804,28;-0,002609731
09.12.2014;17.847,37;17.801,20;17.847,37;17.629,57;-0,001203269
10.12.2014;17.797,99;17.533,15;17.797,99;17.508,10;-0,006482526
11.12.2014;17.534,30;17.596,34;17.758,51;17.534,30;0,001378641
12.12.2014;17.590,05;17.280,83;17.590,05;17.280,83;-0,007579098
15.12.2014;17.285,74;17.180,84;17.403,54;17.115,28;-0,002840036
16.12.2014;17.173,07;17.068,87;17.427,44;17.067,59;-0,002635791
17.12.2014;17.069,16;17.356,87;17.389,30;17.069,16;0,00753391
18.12.2014;17.367,85;17.778,15;17.778,40;17.367,85;0,010137331
19.12.2014;17.778,02;17.804,80;17.874,03;17.746,55;0,000835392
22.12.2014;17.812,25;17.959,44;17.962,78;17.812,25;0,003865787
23.12.2014;17.971,51;18.024,17;18.069,22;17.970,16;0,001549156
24.12.2014;18.035,73;18.030,21;18.086,24;18.027,78;6,18804E-05
26.12.2014;18.038,30;18.053,71;18.103,45;18.038,30;0,000199306
29.12.2014;18.046,58;18.038,23;18.073,04;18.021,57;-0,000278283
30.12.2014;18.035,02;17.983,07;18.035,02;17.959,70;-0,001141958
31.12.2014;17.987,66;17.823,07;18.043,22;17.820,88;-0,003992157
02.01.2015;17.823,07;17.832,99;17.951,78;17.731,30;-4,31317E-05
05.01.2015;17.821,30;17.501,65;17.821,30;17.475,93;-0,00779761
06.01.2015;17.504,18;17.371,64;17.581,05;17.262,37;-0,003222456
07.01.2015;17.374,78;17.584,52;17.597,08;17.374,78;0,005395161
08.01.2015;17.591,97;17.907,87;17.916,04;17.591,97;0,007805843
09.01.2015;17.911,02;17.737,37;17.915,32;17.686,09;-0,00411652
12.01.2015;17.742,05;17.640,84;17.793,88;17.571,58;-0,002381644
13.01.2015;17.645,02;17.613,68;17.923,01;17.498,23;-0,000885982
14.01.2015;17.609,06;17.427,09;17.609,06;17.264,90;-0,004281841
15.01.2015;17.436,30;17.320,71;17.517,41;17.298,04;-0,002906445
16.01.2015;17.320,00;17.511,57;17.528,37;17.243,55;0,004910851
20.01.2015;17.516,96;17.515,23;17.588,70;17.346,73;-0,000173584
21.01.2015;17.509,96;17.554,28;17.599,58;17.396,04;0,001172329
22.01.2015;17.557,29;17.813,98;17.840,89;17.482,54;0,006267395
23.01.2015;17.812,50;17.672,60;17.812,50;17.667,53;-0,003534783
26.01.2015;17.668,11;17.678,70;17.696,36;17.567,60;-0,000727706
27.01.2015;17.638,53;17.387,21;17.638,53;17.288,31;-0,005840514
28.01.2015;17.402,91;17.191,37;17.484,41;17.189,00;-0,00521237
29.01.2015;17.195,29;17.416,85;17.433,13;17.136,30;0,005560107
30.01.2015;17.416,85;17.164,95;17.419,90;17.156,82;-0,006199569
02.02.2015;17.169,99;17.361,04;17.367,68;17.037,76;0,005029026
03.02.2015;17.369,97;17.666,40;17.670,76;17.369,97;0,007314328
04.02.2015;17.664,99;17.673,02;17.782,22;17.603,21;0,000301554
05.02.2015;17.677,26;17.884,88;17.889,58;17.677,26;0,004989969
06.02.2015;17.881,54;17.824,29;17.951,09;17.764,40;-0,001460907
09.02.2015;17.821,49;17.729,21;17.821,49;17.685,32;-0,002084658
10.02.2015;17.736,15;17.868,76;17.890,34;17.729,24;0,003213188
